[2024-01-16 09:51:07,130][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-16 09:51:07,648][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-16 09:51:07,648][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-16 09:51:07,649][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 259, in cursor
    return self._cursor()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 235, in _cursor
    self.ensure_connection()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 219, in ensure_connection
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 219, in ensure_connection
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 200, in connect
    self.connection = self.get_new_connection(conn_params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 234, in get_new_connection
    connection = Database.connect(**conn_params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 358, in __init__
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 711, in connect
    raise exc
django.db.utils.OperationalError: (2003, "Can't connect to MySQL server on '192.168.1.13' (timed out)")
[2024-01-16 19:55:43,780][django.channels.server.log_action():166] [INFO] WebSocket DISCONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDg4Nzc5LCJpYXQiOjE3MDU0MDIzNzksImp0aSI6IjAyZDc5MmI3NzEyZjQzNTlhMDdkYTBhMjMwMzkyNzdmIiwidXNlcl9pZCI6MX0.oVdv47T0ooMzyjmX9R9Ik4ca9ML2jyGH_qhqUS4RME8/ [127.0.0.1:52063]
[2024-01-16 19:55:49,029][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDg4Nzc5LCJpYXQiOjE3MDU0MDIzNzksImp0aSI6IjAyZDc5MmI3NzEyZjQzNTlhMDdkYTBhMjMwMzkyNzdmIiwidXNlcl9pZCI6MX0.oVdv47T0ooMzyjmX9R9Ik4ca9ML2jyGH_qhqUS4RME8/ [127.0.0.1:52065]
[2024-01-16 19:55:49,034][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDg4Nzc5LCJpYXQiOjE3MDU0MDIzNzksImp0aSI6IjAyZDc5MmI3NzEyZjQzNTlhMDdkYTBhMjMwMzkyNzdmIiwidXNlcl9pZCI6MX0.oVdv47T0ooMzyjmX9R9Ik4ca9ML2jyGH_qhqUS4RME8/ [127.0.0.1:52065]
[2024-01-16 19:56:24,693][daphne.server.application_checker():290] [ERROR] Exception inside application: (2003, "Can't connect to MySQL server on '192.168.1.13' (timed out)")
Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 644, in connect
    sock = socket.create_connection(
  File "/Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
socket.timeout: timed out

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 219, in ensure_connection
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 200, in connect
    self.connection = self.get_new_connection(conn_params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 234, in get_new_connection
    connection = Database.connect(**conn_params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 358, in __init__
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 711, in connect
    raise exc
pymysql.err.OperationalError: (2003, "Can't connect to MySQL server on '192.168.1.13' (timed out)")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/staticfiles.py", line 44, in __call__
    return await self.application(scope, receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/routing.py", line 71, in __call__
    return await application(scope, receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/security/websocket.py", line 37, in __call__
    return await self.application(scope, receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/sessions.py", line 47, in __call__
    return await self.inner(dict(scope, cookies=cookies), receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/sessions.py", line 263, in __call__
    return await self.inner(wrapper.scope, receive, wrapper.send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/auth.py", line 185, in __call__
    return await super().__call__(scope, receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/middleware.py", line 26, in __call__
    return await self.inner(scope, receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/routing.py", line 150, in __call__
    return await application(
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/consumer.py", line 94, in app
    return await consumer(scope, receive, send)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/consumer.py", line 58, in __call__
    await await_many_dispatch(
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/utils.py", line 51, in await_many_dispatch
    await dispatch(result)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/consumer.py", line 73, in dispatch
    await handler(message)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/generic/websocket.py", line 173, in websocket_connect
    await self.connect()
  File "/Users/babyyy/Downloads/project2/wy-backend-main-2/application/websocketConfig.py", line 73, in connect
    unread_count = await _get_message_unread(self.user_id)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/asgiref/sync.py", line 479, in __call__
    ret: _R = await loop.run_in_executor(
  File "/Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/concurrent/futures/thread.py", line 57, in run
    result = self.fn(*self.args, **self.kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/channels/db.py", line 13, in thread_handler
    return super().thread_handler(loop, *args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/asgiref/sync.py", line 538, in thread_handler
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/wy-backend-main-2/application/websocketConfig.py", line 47, in _get_message_unread
    count = MessageCenterTargetUser.objects.filter(users=user_id, is_read=False).count()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/query.py", line 412, in count
    return self.query.get_count(using=self.db)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/query.py", line 519, in get_count
    number = obj.get_aggregation(using, ['__count'])['__count']
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/query.py", line 504, in get_aggregation
    result = compiler.execute_sql(SINGLE)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/models/sql/compiler.py", line 1173, in execute_sql
    cursor = self.connection.cursor()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 259, in cursor
    return self._cursor()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 235, in _cursor
    self.ensure_connection()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 219, in ensure_connection
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/utils.py", line 90, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 219, in ensure_connection
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/base/base.py", line 200, in connect
    self.connection = self.get_new_connection(conn_params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/utils/asyncio.py", line 33, in inner
    return func(*args, **kwargs)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/django/db/backends/mysql/base.py", line 234, in get_new_connection
    connection = Database.connect(**conn_params)
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 358, in __init__
    self.connect()
  File "/Users/babyyy/Downloads/project2/venv/lib/python3.8/site-packages/pymysql/connections.py", line 711, in connect
    raise exc
django.db.utils.OperationalError: (2003, "Can't connect to MySQL server on '192.168.1.13' (timed out)")
[2024-01-16 19:56:24,715][django.channels.server.log_action():166] [INFO] WebSocket DISCONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NDg4Nzc5LCJpYXQiOjE3MDU0MDIzNzksImp0aSI6IjAyZDc5MmI3NzEyZjQzNTlhMDdkYTBhMjMwMzkyNzdmIiwidXNlcl9pZCI6MX0.oVdv47T0ooMzyjmX9R9Ik4ca9ML2jyGH_qhqUS4RME8/ [127.0.0.1:52065]
[2024-01-17 08:25:30,597][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/user.py changed, reloading.
[2024-01-17 08:25:31,256][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-17 08:26:53,778][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/utils/permission.py changed, reloading.
[2024-01-17 08:26:54,376][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-17 08:31:38,914][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-17 08:40:02,391][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-17 08:40:04,054][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-17 08:40:04,055][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-17 08:40:04,056][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-17 08:40:43,363][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/captcha/ 200 [0.00, 127.0.0.1:52898][0m
[2024-01-17 08:40:43,365][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/init/settings/ 200 [0.00, 127.0.0.1:52899][0m
[2024-01-17 08:40:43,371][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/captcha/ 200 [0.01, 127.0.0.1:52898][0m
[2024-01-17 08:40:43,842][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/init/settings/ 200 [0.48, 127.0.0.1:52899][0m
[2024-01-17 08:40:52,554][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/login/ 200 [0.01, 127.0.0.1:52898][0m
[2024-01-17 08:40:53,027][dvadmin.utils.backends.authenticate():22] [INFO] superadmin 正在使用本地登录...
[2024-01-17 08:40:53,780][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/login/ 200 [1.22, 127.0.0.1:52898][0m
[2024-01-17 08:40:53,791][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/user/user_info/ 200 [0.00, 127.0.0.1:52898][0m
[2024-01-17 08:40:53,793][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/init/dictionary/?dictionary_key=all 200 [0.01, 127.0.0.1:52899][0m
[2024-01-17 08:40:54,371][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/user_info/ 200 [0.58, 127.0.0.1:52898][0m
[2024-01-17 08:40:54,395][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/init/dictionary/?dictionary_key=all 200 [0.60, 127.0.0.1:52899][0m
[2024-01-17 08:40:54,401][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/menu_button/menu_button_all_permission/ 200 [0.01, 127.0.0.1:52898][0m
[2024-01-17 08:40:54,950][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/init/settings/ 200 [0.56, 127.0.0.1:52903][0m
[2024-01-17 08:40:54,955][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/dept/all_dept/ 200 [0.56, 127.0.0.1:52904][0m
[2024-01-17 08:40:54,959][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/menu/web_router/ 200 [0.57, 127.0.0.1:52905][0m
[2024-01-17 08:40:55,462][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/menu_button/menu_button_all_permission/ 200 [1.06, 127.0.0.1:52898][0m
[2024-01-17 08:40:55,916][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/dept/all_dept/ 200 [0.96, 127.0.0.1:52899][0m
[2024-01-17 08:40:56,010][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/menu/web_router/ 200 [1.05, 127.0.0.1:52903][0m
[2024-01-17 08:40:56,043][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NTM4NDUzLCJpYXQiOjE3MDU0NTIwNTMsImp0aSI6Ijk2OGNiZTY5YjFmMTQ0NDVhODIzNTJhZmIwMDU5MjRkIiwidXNlcl9pZCI6MX0.DyUk_OmxaX39Rilq5s8MgWbk-Qn8eyqGn99dMp2I8FE/ [127.0.0.1:52911]
[2024-01-17 08:40:56,045][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NTM4NDUzLCJpYXQiOjE3MDU0NTIwNTMsImp0aSI6Ijk2OGNiZTY5YjFmMTQ0NDVhODIzNTJhZmIwMDU5MjRkIiwidXNlcl9pZCI6MX0.DyUk_OmxaX39Rilq5s8MgWbk-Qn8eyqGn99dMp2I8FE/ [127.0.0.1:52911]
[2024-01-17 08:40:59,898][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_jira_user/ 200 [0.00, 127.0.0.1:52898][0m
[2024-01-17 08:40:59,900][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_project_list_page/?page=1&limit=20 200 [0.00, 127.0.0.1:52899][0m
[2024-01-17 08:41:00,856][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.95, 127.0.0.1:52898][0m
[2024-01-17 08:41:01,929][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=20 200 [2.03, 127.0.0.1:52899][0m
[2024-01-17 08:41:31,184][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira_project/ 200 [0.01, 127.0.0.1:52898][0m
[2024-01-17 08:41:32,684][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira_project/ 200 [1.50, 127.0.0.1:52898][0m
[2024-01-17 08:41:38,272][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira_project/ 200 [1.00, 127.0.0.1:52898][0m
[2024-01-17 08:41:38,635][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_project_list_page/?page=1&limit=1 200 [0.34, 127.0.0.1:52898][0m
[2024-01-17 08:41:39,122][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=1 200 [0.48, 127.0.0.1:52898][0m
[2024-01-17 08:41:43,318][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_issue_list/?project_id=1&status=1 200 [0.00, 127.0.0.1:52898][0m
[2024-01-17 08:41:43,959][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1&status=1 200 [0.64, 127.0.0.1:52898][0m
[2024-01-17 08:41:50,859][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [1.00, 127.0.0.1:52898][0m
[2024-01-17 08:41:51,097][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_project_list/ 200 [1.24, 127.0.0.1:52958][0m
[2024-01-17 08:41:51,785][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list/ 200 [0.68, 127.0.0.1:52898][0m
[2024-01-17 08:42:14,572][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/add_issue/ 200 [0.01, 127.0.0.1:52898][0m
[2024-01-17 08:42:15,745][root.post():313] [ERROR] 消息发送失败, Request Exception!
[2024-01-17 08:42:15,989][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/add_issue/ 200 [1.41, 127.0.0.1:52898][0m
[2024-01-17 08:42:16,663][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1&status=1 200 [0.65, 127.0.0.1:52898][0m
[2024-01-17 08:42:17,103][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/get_issue_detail/ 200 [0.43, 127.0.0.1:52898][0m
[2024-01-17 08:42:18,172][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/get_issue_detail/ 200 [1.06, 127.0.0.1:52898][0m
[2024-01-17 08:42:19,976][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/get_issue_detail/ 200 [2.19, 127.0.0.1:52958][0m
[2024-01-17 08:42:40,081][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1&status=1 200 [0.53, 127.0.0.1:52898][0m
[2024-01-17 08:42:41,394][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/get_issue_detail/ 200 [1.31, 127.0.0.1:52898][0m
[2024-01-17 08:42:43,109][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.90, 127.0.0.1:52898][0m
[2024-01-17 08:42:43,397][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=20 200 [1.19, 127.0.0.1:52958][0m
[2024-01-17 08:44:09,105][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/jira/update_project/ 200 [0.11, 127.0.0.1:53029][0m
[2024-01-17 08:44:10,195][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/update_project/ 200 [1.09, 127.0.0.1:53029][0m
[2024-01-17 08:44:11,261][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=1 200 [1.04, 127.0.0.1:53029][0m
[2024-01-17 08:44:15,115][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1&status=1 200 [0.62, 127.0.0.1:53029][0m
[2024-01-17 08:44:16,775][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/get_issue_detail/ 200 [1.65, 127.0.0.1:53029][0m
[2024-01-17 08:44:18,439][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/get_issue_detail/ 200 [1.77, 127.0.0.1:53047][0m
[2024-01-17 08:44:19,647][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [1.67, 127.0.0.1:53029][0m
[2024-01-17 08:44:19,924][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list/ 200 [1.95, 127.0.0.1:53052][0m
[2024-01-17 08:44:38,594][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/add_issue/ 200 [2.05, 127.0.0.1:53029][0m
[2024-01-17 08:44:40,011][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1&status=1 200 [1.40, 127.0.0.1:53029][0m
[2024-01-17 08:44:52,992][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [0.79, 127.0.0.1:53029][0m
[2024-01-17 08:44:53,348][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list/ 200 [1.14, 127.0.0.1:53047][0m
[2024-01-17 08:46:22,631][django.utils.autoreload.trigger_reload():251] [INFO] /Users/babyyy/Downloads/project2/wy-backend-main-2/dvadmin/system/views/jira.py changed, reloading.
[2024-01-17 08:46:23,199][django.utils.autoreload.run_with_reloader():637] [INFO] Watching for file changes with StatReloader
[2024-01-17 08:46:25,006][daphne.server.run():113] [INFO] HTTP/2 support not enabled (install the http2 and tls Twisted extras)
[2024-01-17 08:46:25,006][daphne.server.run():122] [INFO] Configuring endpoint tcp:port=8001:interface=0.0.0.0
[2024-01-17 08:46:25,008][daphne.server.listen_success():153] [INFO] Listening on TCP address 0.0.0.0:8001
[2024-01-17 08:46:27,848][django.channels.server.log_action():168] [INFO] WebSocket HANDSHAKING /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NTM4NDUzLCJpYXQiOjE3MDU0NTIwNTMsImp0aSI6Ijk2OGNiZTY5YjFmMTQ0NDVhODIzNTJhZmIwMDU5MjRkIiwidXNlcl9pZCI6MX0.DyUk_OmxaX39Rilq5s8MgWbk-Qn8eyqGn99dMp2I8FE/ [127.0.0.1:53111]
[2024-01-17 08:46:27,852][django.channels.server.log_action():164] [INFO] WebSocket CONNECT /ws/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzA1NTM4NDUzLCJpYXQiOjE3MDU0NTIwNTMsImp0aSI6Ijk2OGNiZTY5YjFmMTQ0NDVhODIzNTJhZmIwMDU5MjRkIiwidXNlcl9pZCI6MX0.DyUk_OmxaX39Rilq5s8MgWbk-Qn8eyqGn99dMp2I8FE/ [127.0.0.1:53111]
[2024-01-17 08:46:29,887][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [1.02, 127.0.0.1:53115][0m
[2024-01-17 08:46:30,115][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list/ 200 [1.24, 127.0.0.1:53116][0m
[2024-01-17 08:46:32,856][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [1.17, 127.0.0.1:53115][0m
[2024-01-17 08:46:33,096][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=20 200 [1.41, 127.0.0.1:53116][0m
[2024-01-17 08:46:55,231][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_issue_list/?project_id=1&status=1 200 [0.85, 127.0.0.1:53115][0m
[2024-01-17 08:46:56,527][django.channels.server.log_action():147] [INFO] [mHTTP POST /api/system/jira/get_issue_detail/ 200 [1.28, 127.0.0.1:53115][0m
[2024-01-17 08:46:58,222][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [2.09, 127.0.0.1:53116][0m
[2024-01-17 08:46:58,430][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list/ 200 [2.30, 127.0.0.1:53151][0m
[2024-01-17 08:47:03,340][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/dept/all_dept/ 200 [0.56, 127.0.0.1:53115][0m
[2024-01-17 08:47:03,345][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/role/ 200 [0.56, 127.0.0.1:53116][0m
[2024-01-17 08:47:03,350][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/dept/dept_lazy_tree/ 200 [0.57, 127.0.0.1:53151][0m
[2024-01-17 08:47:03,356][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/user/?page=1&limit=20 200 [0.57, 127.0.0.1:53163][0m
[2024-01-17 08:47:04,087][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/role/ 200 [0.74, 127.0.0.1:53115][0m
[2024-01-17 08:47:04,284][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/dept/dept_lazy_tree/ 200 [0.93, 127.0.0.1:53116][0m
[2024-01-17 08:47:05,350][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/user/?page=1&limit=20 200 [1.99, 127.0.0.1:53151][0m
[2024-01-17 08:47:19,836][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_jira_user/ 200 [1.00, 127.0.0.1:53115][0m
[2024-01-17 08:47:20,071][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/jira/get_project_list_page/?page=1&limit=20 200 [1.23, 127.0.0.1:53116][0m
[2024-01-17 08:47:25,462][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/role/field_permission/ 200 [0.00, 127.0.0.1:53115][0m
[2024-01-17 08:47:26,125][django.channels.server.log_action():147] [INFO] [mHTTP GET /api/system/role/field_permission/ 200 [0.66, 127.0.0.1:53115][0m
[2024-01-17 08:47:26,187][django.channels.server.log_action():147] [INFO] [mHTTP OPTIONS /api/system/role/?page=1&limit=20 200 [0.01, 127.0.0.1:53115][0m
